"date","federal_state","company","arrivals","nights"
"1995-12","W96-1",61,234,780
"1995-12","W96-1",72,272,2656
"1995-12","W96-1",85,43,184
"1995-12","W96-1",999,54,197
"1995-12","W96-2",1,31686,145229
"1995-12","W96-2",2,26786,108554
"1995-12","W96-2",3,13127,51913
"1995-12","W96-2",70,968,5185
"1995-12","W96-2",81,740,2192
"1995-12","W96-2",73,398,2358
"1995-12","W96-2",71,503,11764
"1995-12","W96-2",83,208,795
"1995-12","W96-2",84,1280,5192
"1995-12","W96-2",60,3540,16318
"1995-12","W96-2",61,2463,11468
"1995-12","W96-2",72,566,3630
"1995-12","W96-2",85,11785,66605
"1995-12","W96-2",998,5,13
"1995-12","W96-2",999,2,14
"1995-12","W96-3",1,33989,92688
"1995-12","W96-3",2,24338,76967
"1995-12","W96-3",3,12943,42629
"1995-12","W96-3",70,351,1859
"1995-12","W96-3",81,1033,4193
"1995-12","W96-3",73,211,824
"1995-12","W96-3",71,508,15527
"1995-12","W96-3",83,1147,1360
"1995-12","W96-3",84,2028,9328
"1995-12","W96-3",60,4130,17097
"1995-12","W96-3",61,1633,7183
"1995-12","W96-3",72,1238,15286
"1995-12","W96-3",85,364,2384
"1995-12","W96-3",998,362,808
"1995-12","W96-3",999,394,5358
"1995-12","W96-4",1,27649,72480
"1995-12","W96-4",2,22082,72200
"1995-12","W96-4",3,16479,66096
"1995-12","W96-4",70,46,510
"1995-12","W96-4",81,2452,6638
"1995-12","W96-4",73,1989,9105
"1995-12","W96-4",71,936,30035
"1995-12","W96-4",83,2118,4903
"1995-12","W96-4",84,4081,11668
"1995-12","W96-4",60,3137,14686
"1995-12","W96-4",61,2184,10964
"1995-12","W96-4",75,310,8855
"1995-12","W96-4",72,566,4125
"1995-12","W96-4",85,2636,13539
"1995-12","W96-4",998,29,153
"1995-12","W96-4",999,127,492
"1995-12","W96-5",1,91008,306744
"1995-12","W96-5",2,86606,369416
"1995-12","W96-5",3,47044,192101
"1995-12","W96-5",70,3607,21950
"1995-12","W96-5",81,5861,17668
"1995-12","W96-5",73,14322,74681
"1995-12","W96-5",71,555,17995
"1995-12","W96-5",83,1024,3980
"1995-12","W96-5",84,2331,9341
"1995-12","W96-5",60,32312,154531
"1995-12","W96-5",61,14420,67607
"1995-12","W96-5",75,197,4157
"1995-12","W96-5",72,1191,12250
"1995-12","W96-5",85,37056,213347
"1995-12","W96-5",998,18403,77987
"1995-12","W96-5",999,5459,30317
"1995-12","W96-6",1,29043,90444
"1995-12","W96-6",2,34250,136245
"1995-12","W96-6",3,19770,82537
"1995-12","W96-6",70,967,4107
"1995-12","W96-6",81,1735,6361
"1995-12","W96-6",73,1388,6459
"1995-12","W96-6",71,1156,18836
"1995-12","W96-6",83,1812,4718
"1995-12","W96-6",84,2720,10176
"1995-12","W96-6",60,11615,53030
"1995-12","W96-6",61,7250,33805
"1995-12","W96-6",75,107,3103
"1995-12","W96-6",72,1289,9955
"1995-12","W96-6",85,7125,39775
"1995-12","W96-6",998,167,420
"1995-12","W96-6",999,773,4315
"1995-12","W96-7",1,130295,589197
"1995-12","W96-7",2,119854,557003
"1995-12","W96-7",3,133813,660151
"1995-12","W96-7",70,11706,92824
"1995-12","W96-7",81,3305,11809
"1995-12","W96-7",73,2230,9706
"1995-12","W96-7",71,37,473
"1995-12","W96-7",83,1619,5685
"1995-12","W96-7",84,5182,20735
"1995-12","W96-7",60,67105,321816
"1995-12","W96-7",61,22044,106708
"1995-12","W96-7",72,604,2738
"1995-12","W96-7",85,79625,468312
"1995-12","W96-7",998,154,746
"1995-12","W96-7",999,1281,6296
"1995-12","W96-8",1,27864,123722
"1995-12","W96-8",2,22633,110820
"1995-12","W96-8",3,18442,87620
"1995-12","W96-8",70,3123,19332
"1995-12","W96-8",81,271,897
"1995-12","W96-8",73,1831,7509
"1995-12","W96-8",83,370,638
"1995-12","W96-8",84,3236,14923
"1995-12","W96-8",60,12975,62006
"1995-12","W96-8",61,2056,9810
"1995-12","W96-8",72,118,1799
"1995-12","W96-8",85,22670,129904
"1995-12","W96-8",999,40,340
"1995-12","W96-9",1,131124,336788
"1995-12","W96-9",2,42251,107686
"1995-12","W96-9",3,14419,37727
"1995-12","W96-9",70,277,782
"1995-12","W96-9",81,7607,20183
"1995-12","W96-9",60,26,103
"1996-01","W96-1",1,3982,14562
"1996-01","W96-1",2,1892,15489
"1996-01","W96-1",3,1121,3118
"1996-01","W96-1",81,19,109
"1996-01","W96-1",73,48,96
"1996-01","W96-1",71,422,7376
"1996-01","W96-1",84,84,349
"1996-01","W96-1",60,325,1085
"1996-01","W96-1",61,36,108
"1996-01","W96-1",72,400,6127
"1996-01","W96-1",85,26,150
"1996-01","W96-1",999,125,981
"1996-01","W96-2",1,37394,240986
"1996-01","W96-2",2,27219,150195
"1996-01","W96-2",3,11565,68803
"1996-01","W96-2",70,1459,6974
"1996-01","W96-2",81,1047,5088
"1996-01","W96-2",73,1128,7071
"1996-01","W96-2",71,959,13374
"1996-01","W96-2",83,148,497
"1996-01","W96-2",84,1931,10144
"1996-01","W96-2",60,2417,17953
"1996-01","W96-2",61,1063,10292
"1996-01","W96-2",72,830,6905
"1996-01","W96-2",85,11284,105271
"1996-01","W96-2",998,11,45
"1996-01","W96-2",999,43,193
"1996-01","W96-3",1,30434,86502
"1996-01","W96-3",2,22471,73408
"1996-01","W96-3",3,11832,40655
"1996-01","W96-3",70,208,1228
"1996-01","W96-3",81,871,2700
"1996-01","W96-3",73,142,579
"1996-01","W96-3",71,988,16976
"1996-01","W96-3",83,727,1001
"1996-01","W96-3",84,2834,15123
"1996-01","W96-3",60,3855,15381
"1996-01","W96-3",61,1305,5790
"1996-01","W96-3",72,2939,25609
"1996-01","W96-3",85,338,1798
"1996-01","W96-3",998,447,1568
"1996-01","W96-3",999,344,5291
"1996-01","W96-4",1,23268,65076
"1996-01","W96-4",2,22931,80263
"1996-01","W96-4",3,15623,66700
"1996-01","W96-4",70,10,421
"1996-01","W96-4",81,2810,9236
"1996-01","W96-4",73,3237,16062
"1996-01","W96-4",71,2355,39215
"1996-01","W96-4",83,1860,4665
"1996-01","W96-4",84,4739,16630
"1996-01","W96-4",60,2832,16553
"1996-01","W96-4",61,1534,10451
"1996-01","W96-4",75,496,7464
"1996-01","W96-4",72,1134,8366
"1996-01","W96-4",85,1988,15038
"1996-01","W96-4",998,0,16
"1996-01","W96-4",999,287,987
"1996-01","W96-5",1,94629,441061
"1996-01","W96-5",2,122733,717173
"1996-01","W96-5",3,61620,353718
"1996-01","W96-5",70,1242,16610
"1996-01","W96-5",81,8425,34786
"1996-01","W96-5",73,42977,260012
"1996-01","W96-5",71,1967,24531
"1996-01","W96-5",83,3375,15754
"1996-01","W96-5",84,3311,18606
"1996-01","W96-5",60,39963,252027
"1996-01","W96-5",61,15105,99499
"1996-01","W96-5",75,140,2165
"1996-01","W96-5",72,2286,22201
"1996-01","W96-5",85,42743,371491
"1996-01","W96-5",998,19309,118765
"1996-01","W96-5",999,9405,57224
"1996-01","W96-6",1,31897,130151
"1996-01","W96-6",2,41254,203039
"1996-01","W96-6",3,27266,139557
"1996-01","W96-6",70,692,5858
"1996-01","W96-6",81,3263,15655
"1996-01","W96-6",73,3188,17869
"1996-01","W96-6",71,1001,15694
"1996-01","W96-6",83,2685,8530
"1996-01","W96-6",84,4551,18423
"1996-01","W96-6",60,12053,75128
"1996-01","W96-6",61,6491,41873
"1996-01","W96-6",75,79,2182
"1996-01","W96-6",72,1598,16825
"1996-01","W96-6",85,7998,68806
"1996-01","W96-6",998,320,1003
"1996-01","W96-6",999,611,3940
"1996-01","W96-7",1,173788,1008543
"1996-01","W96-7",2,170214,1002483
"1996-01","W96-7",3,190233,1196551
"1996-01","W96-7",70,6550,80056
"1996-01","W96-7",81,6787,36348
"1996-01","W96-7",73,4127,24792
"1996-01","W96-7",71,76,884
"1996-01","W96-7",83,1518,5602
"1996-01","W96-7",84,6487,37853
"1996-01","W96-7",60,70869,470957
"1996-01","W96-7",61,20752,146618
"1996-01","W96-7",72,949,7130
"1996-01","W96-7",85,84659,773486
"1996-01","W96-7",998,163,756
"1996-01","W96-7",999,2181,14396
"1996-01","W96-8",1,41454,207986
"1996-01","W96-8",2,39507,216343
"1996-01","W96-8",3,30891,165236
"1996-01","W96-8",70,2951,24482
"1996-01","W96-8",81,424,1766
"1996-01","W96-8",73,3236,13880
"1996-01","W96-8",83,612,1376
"1996-01","W96-8",84,4726,26336
"1996-01","W96-8",60,17929,104898
"1996-01","W96-8",61,2378,13769
"1996-01","W96-8",72,243,2562
"1996-01","W96-8",85,26967,210956
"1996-01","W96-8",999,462,2075
"1996-01","W96-9",1,82719,198851
"1996-01","W96-9",2,24587,65316
"1996-01","W96-9",3,10153,27355
"1996-01","W96-9",70,460,1461
"1996-01","W96-9",81,5626,15828
"1996-01","W96-9",60,20,58
"1996-02","W96-1",1,4184,13133
"1996-02","W96-1",2,1913,15787
"1996-02","W96-1",3,1350,4370
"1996-02","W96-1",73,34,68
"1996-02","W96-1",71,341,8007
"1996-02","W96-1",84,322,1448
"1996-02","W96-1",60,404,1379
"1996-02","W96-1",61,65,179
"1996-02","W96-1",72,582,8300
"1996-02","W96-1",85,12,34
"1996-02","W96-2",1,47234,279432
"1996-02","W96-2",2,34643,177366
"1996-02","W96-2",3,14529,78327
"1996-02","W96-2",70,1284,5475
"1996-02","W96-2",81,904,3381
"1996-02","W96-2",73,2043,12686
"1996-02","W96-2",71,812,14766
"1996-02","W96-2",83,229,1247
"1996-02","W96-2",84,2623,13721
"1996-02","W96-2",60,4180,23779
"1996-02","W96-2",61,2127,12909
"1996-02","W96-2",72,1462,10473
"1996-02","W96-2",85,19151,133210
"1996-02","W96-2",998,20,38
"1996-02","W96-2",999,43,151
"1996-02","W96-3",1,30236,84988
"1996-02","W96-3",2,24996,75943
"1996-02","W96-3",3,12389,43587
"1996-02","W96-3",70,230,1231
"1996-02","W96-3",81,1342,5740
"1996-02","W96-3",73,341,1446
"1996-02","W96-3",71,918,21167
"1996-02","W96-3",83,739,929
"1996-02","W96-3",84,2889,14303
"1996-02","W96-3",60,4612,19585
"1996-02","W96-3",61,1904,8499
"1996-02","W96-3",72,2657,30244
"1996-02","W96-3",85,528,3321
"1996-02","W96-3",998,385,1267
"1996-02","W96-3",999,470,6869
"1996-02","W96-4",1,27760,74874
"1996-02","W96-4",2,28354,99637
"1996-02","W96-4",3,17985,75271
"1996-02","W96-4",70,4,18
"1996-02","W96-4",81,4550,14952
"1996-02","W96-4",73,3952,19562
"1996-02","W96-4",71,2117,44358
"1996-02","W96-4",83,2088,8097
"1996-02","W96-4",84,5207,17467
"1996-02","W96-4",60,4801,26272
"1996-02","W96-4",61,2810,16973
"1996-02","W96-4",75,417,10095
"1996-02","W96-4",72,2074,17280
"1996-02","W96-4",85,4053,25511
"1996-02","W96-4",998,3,10
"1996-02","W96-4",999,257,1205
"1996-02","W96-5",1,93853,461956
"1996-02","W96-5",2,136647,839936
"1996-02","W96-5",3,76181,447829
"1996-02","W96-5",70,2300,16974
"1996-02","W96-5",81,9006,34995
"1996-02","W96-5",73,39728,252010
"1996-02","W96-5",71,1635,24903
"1996-02","W96-5",83,3137,16208
"1996-02","W96-5",84,3872,22601
"1996-02","W96-5",60,61417,372878
"1996-02","W96-5",61,26925,156368
"1996-02","W96-5",75,319,6926
"1996-02","W96-5",72,2183,25155
"1996-02","W96-5",85,80811,580314
"1996-02","W96-5",998,20332,126177
"1996-02","W96-5",999,8672,55313
"1996-02","W96-6",1,36480,147736
"1996-02","W96-6",2,48515,250913
"1996-02","W96-6",3,32676,171521
"1996-02","W96-6",70,878,4220
"1996-02","W96-6",81,3913,17440
"1996-02","W96-6",73,3883,23904
"1996-02","W96-6",71,1589,25912
"1996-02","W96-6",83,3453,14945
"1996-02","W96-6",84,4982,23966
"1996-02","W96-6",60,19871,113308
"1996-02","W96-6",61,11718,65121
"1996-02","W96-6",75,229,4174
"1996-02","W96-6",72,2057,17975
"1996-02","W96-6",85,13974,101400
"1996-02","W96-6",998,259,627
"1996-02","W96-6",999,950,4657
"1996-02","W96-7",1,184774,1066790
"1996-02","W96-7",2,196506,1193777
"1996-02","W96-7",3,240775,1543788
"1996-02","W96-7",70,10438,81625
"1996-02","W96-7",81,6851,34622
"1996-02","W96-7",73,7171,41365
"1996-02","W96-7",71,64,896
"1996-02","W96-7",83,2900,9225
"1996-02","W96-7",84,8279,45961
"1996-02","W96-7",60,114339,692291
"1996-02","W96-7",61,36120,215111
"1996-02","W96-7",72,1298,9050
"1996-02","W96-7",85,140052,1043669
"1996-02","W96-7",998,2,8
"1996-02","W96-7",999,6462,49216
"1996-02","W96-8",1,45006,223687
"1996-02","W96-8",2,44229,253493
"1996-02","W96-8",3,36379,206628
"1996-02","W96-8",70,3508,24743
"1996-02","W96-8",81,669,2109
"1996-02","W96-8",73,3971,18069
"1996-02","W96-8",83,606,1126
"1996-02","W96-8",84,4749,27019
"1996-02","W96-8",60,26801,153486
"1996-02","W96-8",61,4004,21499
"1996-02","W96-8",72,267,2570
"1996-02","W96-8",85,43587,305858
"1996-02","W96-8",998,14,95
"1996-02","W96-8",999,409,2302
"1996-02","W96-9",1,84992,194897
"1996-02","W96-9",2,24947,60282
"1996-02","W96-9",3,10122,25658
"1996-02","W96-9",81,5104,14728
"1996-02","W96-9",60,26,192
"1996-03","W96-1",1,6075,18981
"1996-03","W96-1",2,2682,18759
"1996-03","W96-1",3,1906,6647
"1996-03","W96-1",81,236,988
"1996-03","W96-1",73,48,96
"1996-03","W96-1",71,344,8296
"1996-03","W96-1",84,340,1168
"1996-03","W96-1",60,445,1651
"1996-03","W96-1",61,126,462
"1996-03","W96-1",72,672,8494
"1996-03","W96-1",85,89,408
"1996-03","W96-2",1,47278,246066
"1996-03","W96-2",2,30030,131848
"1996-03","W96-2",3,11463,53745
"1996-03","W96-2",70,859,3475
"1996-03","W96-2",81,1357,3599
"1996-03","W96-2",73,1990,11278
"1996-03","W96-2",71,945,13810
"1996-03","W96-2",83,261,1123
"1996-03","W96-2",84,1642,7793
"1996-03","W96-2",60,3016,15033
"1996-03","W96-2",61,1558,8469
"1996-03","W96-2",72,1213,7525
"1996-03","W96-2",85,13323,85483
"1996-03","W96-2",998,19,49
"1996-03","W96-2",999,14,114
"1996-03","W96-3",1,37421,99695
"1996-03","W96-3",2,30955,79458
"1996-03","W96-3",3,12396,37496
"1996-03","W96-3",70,191,649
"1996-03","W96-3",81,1190,3510
"1996-03","W96-3",73,465,1295
"1996-03","W96-3",71,1052,24228
"1996-03","W96-3",83,508,622
"1996-03","W96-3",84,4425,18628
"1996-03","W96-3",60,3774,15126
"1996-03","W96-3",61,1202,4764
"1996-03","W96-3",72,2669,28236
"1996-03","W96-3",85,310,1790
"1996-03","W96-3",998,340,768
"1996-03","W96-3",999,552,8018
"1996-03","W96-4",1,33646,79831
"1996-03","W96-4",2,28577,84236
"1996-03","W96-4",3,16109,57138
"1996-03","W96-4",70,127,195
"1996-03","W96-4",81,4951,12405
"1996-03","W96-4",73,3769,14792
"1996-03","W96-4",71,2279,49189
"1996-03","W96-4",83,1956,6062
"1996-03","W96-4",84,6408,18275
"1996-03","W96-4",60,2779,14672
"1996-03","W96-4",61,1345,6501
"1996-03","W96-4",75,496,10191
"1996-03","W96-4",72,1868,19331
"1996-03","W96-4",85,1983,12065
"1996-03","W96-4",998,11,25
"1996-03","W96-4",999,237,1242
"1996-03","W96-5",1,104467,406893
"1996-03","W96-5",2,117832,616567
"1996-03","W96-5",3,58576,294614
"1996-03","W96-5",70,1702,12457
"1996-03","W96-5",81,8751,29965
"1996-03","W96-5",73,40669,236440
"1996-03","W96-5",71,1892,27362
"1996-03","W96-5",83,3278,16687
"1996-03","W96-5",84,3844,18480
"1996-03","W96-5",60,36429,214071
"1996-03","W96-5",61,14024,79440
"1996-03","W96-5",75,318,7126
"1996-03","W96-5",72,2242,23037
"1996-03","W96-5",85,49768,359688
"1996-03","W96-5",998,22024,123627
"1996-03","W96-5",999,8615,48372
"1996-03","W96-6",1,37444,130214
"1996-03","W96-6",2,42902,184338
"1996-03","W96-6",3,24287,110608
"1996-03","W96-6",70,823,3550
"1996-03","W96-6",81,3337,12980
"1996-03","W96-6",73,4520,25105
"1996-03","W96-6",71,1899,23841
"1996-03","W96-6",83,3059,10713
"1996-03","W96-6",84,8002,26053
"1996-03","W96-6",60,11588,61497
"1996-03","W96-6",61,6509,33177
"1996-03","W96-6",75,179,4095
"1996-03","W96-6",72,2102,15732
"1996-03","W96-6",85,8560,60168
"1996-03","W96-6",998,378,1990
"1996-03","W96-6",999,127,3469
"1996-03","W96-7",1,183492,931365
"1996-03","W96-7",2,172291,911694
"1996-03","W96-7",3,195086,1163575
"1996-03","W96-7",70,7508,53324
"1996-03","W96-7",81,6631,31501
"1996-03","W96-7",73,5224,30192
"1996-03","W96-7",71,30,900
"1996-03","W96-7",83,3509,9026
"1996-03","W96-7",84,8204,38856
"1996-03","W96-7",60,79451,477737
"1996-03","W96-7",61,22984,137651
"1996-03","W96-7",72,976,6447
"1996-03","W96-7",85,105426,774174
"1996-03","W96-7",998,368,607
"1996-03","W96-7",999,6339,46935
"1996-03","W96-8",1,50029,222375
"1996-03","W96-8",2,44897,233554
"1996-03","W96-8",3,37236,196377
"1996-03","W96-8",70,3611,24157
"1996-03","W96-8",81,748,2358
"1996-03","W96-8",73,2621,12032
"1996-03","W96-8",83,1288,3318
"1996-03","W96-8",84,5429,27120
"1996-03","W96-8",60,23541,132117
"1996-03","W96-8",61,3259,18159
"1996-03","W96-8",72,124,433
"1996-03","W96-8",85,38163,258287
"1996-03","W96-8",999,396,1585
"1996-03","W96-9",1,134981,318622
"1996-03","W96-9",2,44816,114129
"1996-03","W96-9",3,15658,40703
"1996-03","W96-9",70,142,424
"1996-03","W96-9",81,10061,27011
"1996-03","W96-9",60,25,102
"1996-04","W96-1",1,8599,27958
"1996-04","W96-1",2,4306,24399
"1996-04","W96-1",3,3866,14077
"1996-04","W96-1",70,3372,7955
"1996-04","W96-1",81,452,1217
"1996-04","W96-1",73,99,208
"1996-04","W96-1",71,372,8366
"1996-04","W96-1",84,320,1480
"1996-04","W96-1",60,852,3287
"1996-04","W96-1",61,591,2061
"1996-04","W96-1",72,618,8691
"1996-04","W96-1",85,227,1261
"1996-04","W96-2",1,26086,127540
"1996-04","W96-2",2,20430,73824
"1996-04","W96-2",3,7538,26991
"1996-04","W96-2",70,1700,8327
"1996-04","W96-2",81,1103,3210
"1996-04","W96-2",73,512,3380
"1996-04","W96-2",71,560,13065
"1996-04","W96-2",83,55,325
"1996-04","W96-2",84,2041,8041
"1996-04","W96-2",60,1968,10618
"1996-04","W96-2",61,870,5886
"1996-04","W96-2",72,1137,9090
"1996-04","W96-2",85,4104,37862
"1996-04","W96-2",998,13,57
"1996-04","W96-2",999,22,97
"1996-04","W96-3",1,42334,116861
"1996-04","W96-3",2,44740,119915
"1996-04","W96-3",3,16217,46937
"1996-04","W96-3",70,1846,5269
"1996-04","W96-3",81,2624,5734
"1996-04","W96-3",73,599,3814
"1996-04","W96-3",71,1081,23216
"1996-04","W96-3",83,556,690
"1996-04","W96-3",84,2839,12881
"1996-04","W96-3",60,5717,19873
"1996-04","W96-3",61,1420,5871
"1996-04","W96-3",72,2090,26483
"1996-04","W96-3",85,500,3512
"1996-04","W96-3",998,559,1513
"1996-04","W96-3",999,782,9293
"1996-04","W96-4",1,32861,75116
"1996-04","W96-4",2,28723,81993
"1996-04","W96-4",3,16357,56297
"1996-04","W96-4",70,718,1534
"1996-04","W96-4",81,4692,9889
"1996-04","W96-4",73,2980,11040
"1996-04","W96-4",71,2107,46502
"1996-04","W96-4",83,1081,3029
"1996-04","W96-4",84,6464,17671
"1996-04","W96-4",60,2452,12857
"1996-04","W96-4",61,1191,5774
"1996-04","W96-4",75,513,10919
"1996-04","W96-4",72,1313,16677
"1996-04","W96-4",85,1324,9579
"1996-04","W96-4",998,11,54
"1996-04","W96-4",999,185,1089
"1996-04","W96-5",1,69494,205374
"1996-04","W96-5",2,46072,200916
"1996-04","W96-5",3,24531,107163
"1996-04","W96-5",70,1747,9733
"1996-04","W96-5",81,9900,22151
"1996-04","W96-5",73,6705,63819
"1996-04","W96-5",71,1643,26284
"1996-04","W96-5",83,1370,6065
"1996-04","W96-5",84,2109,10148
"1996-04","W96-5",60,10024,61669
"1996-04","W96-5",61,4828,31299
"1996-04","W96-5",75,285,6826
"1996-04","W96-5",72,1269,18546
"1996-04","W96-5",85,11972,120835
"1996-04","W96-5",998,8358,58936
"1996-04","W96-5",999,2891,25832
"1996-04","W96-6",1,32895,101905
"1996-04","W96-6",2,30906,117204
"1996-04","W96-6",3,14814,58810
"1996-04","W96-6",70,1648,8165
"1996-04","W96-6",81,2331,7113
"1996-04","W96-6",73,1374,8238
"1996-04","W96-6",71,1817,22727
"1996-04","W96-6",83,830,4121
"1996-04","W96-6",84,5122,19770
"1996-04","W96-6",60,7378,35888
"1996-04","W96-6",61,5249,27238
"1996-04","W96-6",75,184,3925
"1996-04","W96-6",72,1039,11853
"1996-04","W96-6",85,3457,33526
"1996-04","W96-6",998,417,887
"1996-04","W96-6",999,1162,4800
"1996-04","W96-7",1,109341,436281
"1996-04","W96-7",2,95465,391451
"1996-04","W96-7",3,76259,426156
"1996-04","W96-7",70,5863,36268
"1996-04","W96-7",81,3180,10343
"1996-04","W96-7",73,2345,10703
"1996-04","W96-7",71,58,688
"1996-04","W96-7",83,3186,9874
"1996-04","W96-7",84,3348,19330
"1996-04","W96-7",60,30566,179695
"1996-04","W96-7",61,8999,59453
"1996-04","W96-7",72,280,2560
"1996-04","W96-7",85,29544,293135
"1996-04","W96-7",998,83,191
"1996-04","W96-7",999,928,6169
"1996-04","W96-8",1,23642,98699
"1996-04","W96-8",2,18425,90919
"1996-04","W96-8",3,13333,74424
"1996-04","W96-8",70,3278,30588
"1996-04","W96-8",81,1038,2207
"1996-04","W96-8",73,1761,7481
"1996-04","W96-8",83,520,1020
"1996-04","W96-8",84,2980,16530
"1996-04","W96-8",60,7470,47554
"1996-04","W96-8",61,1120,7097
"1996-04","W96-8",72,366,4470
"1996-04","W96-8",85,12046,100180
"1996-04","W96-8",999,25,262
"1996-04","W96-9",1,150357,380735
"1996-04","W96-9",2,54295,147316
"1996-04","W96-9",3,22980,57841
"1996-04","W96-9",70,2575,8735
"1996-04","W96-9",81,12144,31471
"1996-04","W96-9",60,61,266
"1996-05","W96-1",1,12086,40369
"1996-05","W96-1",2,8915,38376
"1996-05","W96-1",3,11729,42587
"1996-05","W96-1",70,10670,40293
"1996-05","W96-1",81,1068,4146
"1996-05","W96-1",73,98,278
"1996-05","W96-1",71,358,8603
"1996-05","W96-1",84,476,1725
"1996-05","W96-1",60,3107,11336
"1996-05","W96-1",61,2889,11709
"1996-05","W96-1",72,588,9051
"1996-05","W96-1",85,1221,7637
"1996-05","W96-1",999,79,232
"1996-05","W96-2",1,47759,204150
"1996-05","W96-2",2,52252,200100
"1996-05","W96-2",3,19765,76481
"1996-05","W96-2",70,14782,67709
"1996-05","W96-2",81,2426,4085
"1996-05","W96-2",73,1388,5870
"1996-05","W96-2",71,763,13097
"1996-05","W96-2",83,131,162
"1996-05","W96-2",84,2447,11561
"1996-05","W96-2",60,5448,24854
"1996-05","W96-2",61,2114,11542
"1996-05","W96-2",72,1403,12504
"1996-05","W96-2",85,8782,63447
"1996-05","W96-2",998,42,144
"1996-05","W96-2",999,88,430
"1996-05","W96-3",1,52812,148146
"1996-05","W96-3",2,66316,189204
"1996-05","W96-3",3,26271,71852
"1996-05","W96-3",70,6512,18291
"1996-05","W96-3",81,4056,10409
"1996-05","W96-3",73,920,3000
"1996-05","W96-3",71,1105,24512
"1996-05","W96-3",83,1390,1537
"1996-05","W96-3",84,3117,12741
"1996-05","W96-3",60,10560,35543
"1996-05","W96-3",61,2752,9930
"1996-05","W96-3",72,1770,22123
"1996-05","W96-3",85,1025,5842
"1996-05","W96-3",998,461,1328
"1996-05","W96-3",999,740,10201
"1996-05","W96-4",1,47925,107106
"1996-05","W96-4",2,49233,141902
"1996-05","W96-4",3,32516,105666
"1996-05","W96-4",70,5602,14500
"1996-05","W96-4",81,8672,20002
"1996-05","W96-4",73,3978,15227
"1996-05","W96-4",71,2411,47915
"1996-05","W96-4",83,1972,2197
"1996-05","W96-4",84,7286,21685
"1996-05","W96-4",60,7387,30085
"1996-05","W96-4",61,3322,13505
"1996-05","W96-4",75,570,11976
"1996-05","W96-4",72,1699,21048
"1996-05","W96-4",85,2559,15682
"1996-05","W96-4",998,51,197
"1996-05","W96-4",999,102,480
"1996-05","W96-5",1,92002,259252
"1996-05","W96-5",2,62302,225241
"1996-05","W96-5",3,28073,94256
"1996-05","W96-5",70,6007,18981
"1996-05","W96-5",81,13312,28927
"1996-05","W96-5",73,7640,34928
"1996-05","W96-5",71,1668,26735
"1996-05","W96-5",83,674,899
"1996-05","W96-5",84,2814,10143
"1996-05","W96-5",60,10896,50048
"1996-05","W96-5",61,5183,25950
"1996-05","W96-5",75,286,6499
"1996-05","W96-5",72,1508,20398
"1996-05","W96-5",85,8047,54365
"1996-05","W96-5",998,396,1789
"1996-05","W96-5",999,1174,3779
"1996-05","W96-6",1,37333,111243
"1996-05","W96-6",2,46393,164647
"1996-05","W96-6",3,18883,62415
"1996-05","W96-6",70,7216,30606
"1996-05","W96-6",81,5987,14968
"1996-05","W96-6",73,2934,12156
"1996-05","W96-6",71,1568,23534
"1996-05","W96-6",83,2000,2901
"1996-05","W96-6",84,6977,18330
"1996-05","W96-6",60,11346,48909
"1996-05","W96-6",61,8273,33861
"1996-05","W96-6",75,195,4110
"1996-05","W96-6",72,1585,16669
"1996-05","W96-6",85,4150,25155
"1996-05","W96-6",998,546,1585
"1996-05","W96-6",999,971,3988
"1996-05","W96-7",1,134134,409823
"1996-05","W96-7",2,117377,364736
"1996-05","W96-7",3,70789,255067
"1996-05","W96-7",70,12250,43946
"1996-05","W96-7",81,4162,8193
"1996-05","W96-7",73,2284,8554
"1996-05","W96-7",71,36,1096
"1996-05","W96-7",83,1010,3584
"1996-05","W96-7",84,2841,9117
"1996-05","W96-7",60,21884,103264
"1996-05","W96-7",61,7335,37031
"1996-05","W96-7",72,476,3219
"1996-05","W96-7",85,17123,110545
"1996-05","W96-7",999,860,2623
"1996-05","W96-8",1,26458,69485
"1996-05","W96-8",2,20748,59989
"1996-05","W96-8",3,10562,34554
"1996-05","W96-8",70,2919,10222
"1996-05","W96-8",81,2172,3430
"1996-05","W96-8",73,1863,8383
"1996-05","W96-8",83,110,305
"1996-05","W96-8",84,3135,12872
"1996-05","W96-8",60,4083,17779
"1996-05","W96-8",61,606,2777
"1996-05","W96-8",72,239,2450
"1996-05","W96-8",85,7184,38166
"1996-05","W96-8",999,30,110
"1996-05","W96-9",1,188517,473091
"1996-05","W96-9",2,60000,165960
"1996-05","W96-9",3,26369,71117
"1996-05","W96-9",70,4017,11234
"1996-05","W96-9",81,11059,31683
"1996-05","W96-9",60,31,203
"1996-06","W96-1",1,11751,40741
"1996-06","W96-1",2,8834,40896
"1996-06","W96-1",3,13464,53990
"1996-06","W96-1",70,12225,47667
"1996-06","W96-1",81,1364,6049
"1996-06","W96-1",73,49,149
"1996-06","W96-1",71,351,8341
"1996-06","W96-1",84,398,2562
"1996-06","W96-1",60,3688,15176
"1996-06","W96-1",61,2772,11411
"1996-06","W96-1",72,574,8572
"1996-06","W96-1",85,1743,11544
"1996-06","W96-1",999,670,2818
"1996-06","W96-2",1,64817,326500
"1996-06","W96-2",2,83258,403534
"1996-06","W96-2",3,36060,180941
"1996-06","W96-2",70,31113,174098
"1996-06","W96-2",81,3493,7327
